trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2029,False,"{'a': 0.01, 'e': 0.131598455037034}",20,9,20.084981728106968,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.01, 'e': 0.13146692235929688}",20,9,20.84347701100176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.01, 'e': 0.13133552114849303}",30,16,2.800453801465463,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2032,False,"{'a': 0.01, 'e': 0.13120425127322136}",30,20,14.604327569200265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.01, 'e': 0.13107311260221188}",25,12,23.41303056147197,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.01, 'e': 0.13094210500432593}",25,11,26.231992382068057,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.01, 'e': 0.13081122834855582}",20,14,-11.236450230032876,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
2036,False,"{'a': 0.01, 'e': 0.13068048250402503}",25,11,25.650438306854404,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.01, 'e': 0.13054986733998764}",25,15,16.255557598244852,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.01, 'e': 0.13041938272582848}",20,10,8.286950882611997,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2039,False,"{'a': 0.01, 'e': 0.13028902853106283}",25,16,16.686035247013148,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.01, 'e': 0.13015880462533663}",30,16,30.754030388978837,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.01, 'e': 0.1300287108784259}",25,5,32.58671025799823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.01, 'e': 0.12989874716023692}",20,14,13.787839517410665,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.01, 'e': 0.1297689133408058}",20,15,9.858775751263172,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.01, 'e': 0.12963920929029896}",25,0,-1.9115365810077953,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1
2045,False,"{'a': 0.01, 'e': 0.12950963487901218}",35,20,28.835804741512703,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.01, 'e': 0.12938018997737108}",25,18,1.551239661591815,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2047,False,"{'a': 0.01, 'e': 0.12925087445593067}",20,16,6.782347370523265,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.01, 'e': 0.12912168818537556}",20,16,8.427513883238971,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.01, 'e': 0.1289926310365194}",25,8,-1.9672504665784096,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
2050,False,"{'a': 0.01, 'e': 0.12886370288030502}",20,3,-0.01923676944779218,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2051,False,"{'a': 0.01, 'e': 0.12873490358780423}",20,10,18.361938637096813,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.01, 'e': 0.12860623303021773}",30,24,11.60002329376437,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.01, 'e': 0.12847769107887502}",20,8,19.51615941027324,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.01, 'e': 0.12834927760523412}",30,6,5.871612796824384,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
2055,False,"{'a': 0.01, 'e': 0.1282209924808815}",25,12,22.906749159093795,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.01, 'e': 0.12809283557753198}",20,10,5.208300608527406,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2057,False,"{'a': 0.01, 'e': 0.1279648067670288}",20,14,9.361069870825583,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.01, 'e': 0.12783690592134303}",30,12,11.680862887962975,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2059,False,"{'a': 0.01, 'e': 0.12770913291257383}",25,11,24.56372651655539,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.01, 'e': 0.12758148761294813}",25,6,33.86501231792033,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.01, 'e': 0.12745396989482075}",25,15,5.238014625515718,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2062,False,"{'a': 0.01, 'e': 0.12732657963067387}",25,15,18.081207013624265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.01, 'e': 0.1271993166931172}",30,11,34.71704333156255,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.01, 'e': 0.12707218095488781}",20,12,12.872089028969466,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.01, 'e': 0.12694517228885002}",20,5,16.340237175138796,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2066,False,"{'a': 0.01, 'e': 0.1268182905679951}",25,13,-50.50252240084088,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
2067,False,"{'a': 0.01, 'e': 0.1266915356654413}",20,8,22.362962573379114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.01, 'e': 0.12656490745443366}",25,16,14.41229948008032,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.01, 'e': 0.1264384058083441}",25,13,19.31427399759078,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.01, 'e': 0.12631203060067087}",25,7,6.283603228770364,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2071,False,"{'a': 0.01, 'e': 0.12618578170503877}",25,13,9.975133024533946,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2072,False,"{'a': 0.01, 'e': 0.12605965899519883}",20,8,-30.017490589601778,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 0}",1
2073,False,"{'a': 0.01, 'e': 0.12593366234502845}",20,16,7.880405682357558,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.01, 'e': 0.12580779162853092}",30,21,15.584990189704934,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.01, 'e': 0.1256820467198355}",25,13,12.130543512469153,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.01, 'e': 0.1255564274931972}",25,17,13.67789821845977,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.01, 'e': 0.12543093382299692}",30,23,4.537543005746708,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.01, 'e': 0.12530556558374092}",30,13,-3.6052398745452097,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
2079,False,"{'a': 0.01, 'e': 0.12518032265006093}",25,3,18.672560691802936,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
2080,False,"{'a': 0.01, 'e': 0.12505520489671398}",25,20,8.07012135286626,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.01, 'e': 0.12493021219858241}",20,6,22.44679835388356,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.01, 'e': 0.12480534443067345}",20,7,25.051400804201972,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.01, 'e': 0.12468060146811931}",20,7,16.749075045899687,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.01, 'e': 0.12455598318617699}",30,13,27.428009820539746,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.01, 'e': 0.12443148946022826}",25,14,11.807292806087952,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2086,False,"{'a': 0.01, 'e': 0.12430712016577938}",25,8,21.66924693235904,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.01, 'e': 0.12418287517846102}",20,0,20.74379721998983,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2088,False,"{'a': 0.01, 'e': 0.12405875437402814}",20,10,12.157759022312813,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.01, 'e': 0.12393475762836002}",25,0,38.311696391636715,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2090,False,"{'a': 0.01, 'e': 0.12381088481745986}",25,15,22.102937056460533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.01, 'e': 0.12368713581745483}",30,19,20.319671865311907,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.01, 'e': 0.12356351050459588}",20,13,12.489296912823178,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.01, 'e': 0.12344000875525778}",20,10,11.849763984366465,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.01, 'e': 0.12331663044593871}",20,12,-35.39722336298844,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
2095,False,"{'a': 0.01, 'e': 0.12319337545326038}",25,8,6.073047144777418,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2096,False,"{'a': 0.01, 'e': 0.12307024365396771}",20,2,30.927012304329942,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.01, 'e': 0.122947234924929}",20,10,-1.8144572143597184,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
2098,False,"{'a': 0.01, 'e': 0.12282434914313546}",25,16,16.647652244283258,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.01, 'e': 0.1227015861857013}",35,19,27.432281053678246,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.01, 'e': 0.1225789459298635}",20,10,5.326991842332287,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2101,False,"{'a': 0.01, 'e': 0.1224564282529819}",20,8,10.027128065198,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2102,False,"{'a': 0.01, 'e': 0.12233403303253876}",25,17,14.842477699705718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.01, 'e': 0.12221176014613884}",30,16,19.862574345704772,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.01, 'e': 0.1220896094715092}",20,9,7.325096400019912,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2105,False,"{'a': 0.01, 'e': 0.12196758088649925}",20,16,7.006065940803129,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.01, 'e': 0.12184567426908036}",20,15,5.805367570439738,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.01, 'e': 0.12172388949734589}",20,12,13.154422338121096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.01, 'e': 0.121602226449511}",20,9,15.948133126428644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.01, 'e': 0.12148068500391276}",20,0,25.216656680751303,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2110,False,"{'a': 0.01, 'e': 0.12135926503900965}",20,5,-64.85699277377196,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 2}",1
2111,False,"{'a': 0.01, 'e': 0.12123796643338168}",20,16,7.053622566335365,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.01, 'e': 0.1211167890657302}",30,20,19.43026635278255,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.01, 'e': 0.12099573281487792}",30,0,36.09223072849926,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2114,False,"{'a': 0.01, 'e': 0.12087479755976856}",20,13,11.630254198698461,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.01, 'e': 0.12075398317946681}",20,16,8.760147707052885,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.01, 'e': 0.12063328955315826}",30,15,12.617130677368266,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2117,False,"{'a': 0.01, 'e': 0.12051271656014938}",20,13,12.592721661093098,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.01, 'e': 0.12039226407986708}",20,12,13.328174727817125,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.01, 'e': 0.12027193199185891}",20,14,11.7753965084588,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.01, 'e': 0.12015172017579269}",20,1,22.731168197338093,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.01, 'e': 0.12003162851145673}",20,13,10.276435032384793,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.01, 'e': 0.11991165687875927}",25,11,-24.149658570845126,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
2123,False,"{'a': 0.01, 'e': 0.11979180515772868}",20,14,-2.447191702519147,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2124,False,"{'a': 0.01, 'e': 0.11967207322851317}",20,16,6.594593783399594,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2125,False,"{'a': 0.01, 'e': 0.11955246097138093}",25,4,36.08208554164532,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2126,False,"{'a': 0.01, 'e': 0.11943296826671962}",35,20,27.111637895048187,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.01, 'e': 0.11931359499503652}",25,13,19.89702666633448,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.01, 'e': 0.11919434103695832}",20,13,13.856482908093032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.01, 'e': 0.11907520627323114}",30,13,31.32725550372928,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.01, 'e': 0.11895619058472015}",20,7,-3.203203593862692,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2131,False,"{'a': 0.01, 'e': 0.11883729385240965}",25,12,24.758511216089946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.01, 'e': 0.11871851595740286}",20,11,4.974945834715788,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2133,False,"{'a': 0.01, 'e': 0.11859985678092198}",20,7,-17.79186778108876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2134,False,"{'a': 0.01, 'e': 0.11848131620430775}",30,11,30.233067848177953,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.01, 'e': 0.11836289410901962}",20,11,15.114314996796889,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.01, 'e': 0.1182445903766354}",20,4,-8.163748514246741,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
2137,False,"{'a': 0.01, 'e': 0.11812640488885146}",25,11,24.98003514216958,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.01, 'e': 0.11800833752748224}",25,14,17.252903726178523,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.01, 'e': 0.1178903881744604}",25,8,28.553175832939107,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.01, 'e': 0.1177725567118365}",25,7,32.30771972602025,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.01, 'e': 0.11765484302177918}",20,10,16.918388096526268,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.01, 'e': 0.11753724698657468}",25,19,4.564653697353462,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.01, 'e': 0.11741976848862698}",20,3,24.12922044904436,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.01, 'e': 0.11730240741045748}",20,10,16.865600217936223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.01, 'e': 0.11718516363470523}",20,13,9.557790743400014,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.01, 'e': 0.11706803704412637}",25,0,15.027365349925699,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
2147,False,"{'a': 0.01, 'e': 0.11695102752159432}",20,3,25.118351653003515,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.01, 'e': 0.11683413495009948}",30,18,0.35838348223883854,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2149,False,"{'a': 0.01, 'e': 0.11671735921274938}",20,6,22.476701317104368,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2150,False,"{'a': 0.01, 'e': 0.11660070019276822}",30,8,40.926975452934975,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.01, 'e': 0.11648415777349697}",30,22,17.500100319084723,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.01, 'e': 0.11636773183839315}",25,4,28.67379272388124,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.01, 'e': 0.11625142227103091}",25,17,5.696851430998982,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.01, 'e': 0.11613522895510063}",30,12,18.59496603647822,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2155,False,"{'a': 0.01, 'e': 0.116019151774409}",35,21,25.28942166275499,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.01, 'e': 0.11590319061287874}",20,16,7.1703059198301755,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.01, 'e': 0.1157873453545488}",25,19,9.814937637838408,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.01, 'e': 0.11567161588357389}",25,8,33.48192855142837,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.01, 'e': 0.11555600208422448}",30,20,19.08628380373083,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.01, 'e': 0.11544050384088674}",20,6,10.78244132768734,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2161,False,"{'a': 0.01, 'e': 0.11532512103806251}",20,12,13.813317469446337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.01, 'e': 0.11520985356036893}",25,9,28.79388214427986,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.01, 'e': 0.11509470129253851}",25,7,30.819538075709488,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.01, 'e': 0.11497966411941893}",25,15,9.780142423935517,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.01, 'e': 0.11486474192597308}",25,12,5.790528335807169,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
2166,False,"{'a': 0.01, 'e': 0.11474993459727875}",25,15,-11.511866800471676,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
2167,False,"{'a': 0.01, 'e': 0.11463524201852858}",20,12,15.809971616314984,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.01, 'e': 0.11452066407502992}",25,1,29.456657029618412,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
2169,False,"{'a': 0.01, 'e': 0.11440620065220493}",25,15,16.785032647486815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.01, 'e': 0.11429185163559014}",25,7,28.290435014567493,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.01, 'e': 0.1141776169108365}",25,7,19.585370797405425,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2172,False,"{'a': 0.01, 'e': 0.11406349636370923}",25,20,9.365880384884521,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.01, 'e': 0.11394948988008788}",30,16,15.422474132426071,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2174,False,"{'a': 0.01, 'e': 0.11383559734596592}",25,14,-2.9190826860970187,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2175,False,"{'a': 0.01, 'e': 0.11372181864745078}",30,7,-0.0022351371895759087,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
2176,False,"{'a': 0.01, 'e': 0.11360815367076371}",30,14,23.134819244222566,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.01, 'e': 0.11349460230223983}",20,12,15.47034361562385,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2178,False,"{'a': 0.01, 'e': 0.11338116442832771}",25,0,43.95703476522605,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.01, 'e': 0.11326783993558948}",25,8,28.10867837257897,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.01, 'e': 0.11315462871070062}",25,19,2.6728602919246596,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2181,False,"{'a': 0.01, 'e': 0.11304153064044985}",30,14,22.86119577631906,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.01, 'e': 0.11292854561173918}",25,0,5.0916539629056174,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",1
2183,False,"{'a': 0.01, 'e': 0.11281567351158354}",20,5,-8.392519301614993,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2184,False,"{'a': 0.01, 'e': 0.11270291422711082}",20,6,10.773823877687565,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2185,False,"{'a': 0.01, 'e': 0.11259026764556165}",20,13,2.4312925595878987,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2186,False,"{'a': 0.01, 'e': 0.11247773365428958}",20,12,14.077758436245876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2187,False,"{'a': 0.01, 'e': 0.11236531214076052}",20,14,12.980300039590269,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2188,False,"{'a': 0.01, 'e': 0.11225300299255297}",20,13,14.322934912449924,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.01, 'e': 0.11214080609735771}",20,10,18.371322725886607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2190,False,"{'a': 0.01, 'e': 0.11202872134297796}",30,19,10.0537057545035,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2191,False,"{'a': 0.01, 'e': 0.11191674861732888}",20,12,17.013306207925957,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.01, 'e': 0.11180488780843774}",20,0,-23.732836555671724,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
2193,False,"{'a': 0.01, 'e': 0.11169313880444368}",30,18,6.502248532382813,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2194,False,"{'a': 0.01, 'e': 0.11158150149359779}",25,19,11.181803510545397,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.01, 'e': 0.11146997576426268}",20,0,19.49778287382731,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2196,False,"{'a': 0.01, 'e': 0.11135856150491262}",20,2,28.83959335330934,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.01, 'e': 0.1112472586041333}",20,7,-4.242424208677304,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2198,False,"{'a': 0.01, 'e': 0.1111360669506219}",25,20,11.718872457133882,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.01, 'e': 0.11102498643318673}",25,0,24.26758721130688,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2200,False,"{'a': 0.01, 'e': 0.11091401694074722}",30,0,32.800916282372974,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
2201,False,"{'a': 0.01, 'e': 0.11080315836233387}",20,4,14.837752048383946,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2202,False,"{'a': 0.01, 'e': 0.11069241058708815}",20,12,12.664458160352055,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.01, 'e': 0.11058177350426224}",20,11,16.9536847153279,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.01, 'e': 0.11047124700321906}",30,18,18.23418294824122,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2205,False,"{'a': 0.01, 'e': 0.11036083097343202}",20,15,-1.2000931369109948,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2206,False,"{'a': 0.01, 'e': 0.11025052530448522}",20,13,11.304249801029403,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.01, 'e': 0.1101403298860729}",25,20,12.292949768359218,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2208,False,"{'a': 0.01, 'e': 0.11003024460799965}",20,3,18.817952039162122,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2209,False,"{'a': 0.01, 'e': 0.10992026936018012}",20,0,32.6048493724938,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2210,False,"{'a': 0.01, 'e': 0.10981040403263917}",25,14,15.435989799007574,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2211,False,"{'a': 0.01, 'e': 0.10970064851551141}",20,10,16.02409417428015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
